,username,date,content,preprocess_content,sentiment,sentiment_score
105,3155,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Delusional,yelesowore mbuhari endsars mbujari delusional,negative,0.9960500597953796
106,1495,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Omoyele walahee pooor,yelesowore mbuhari endsars mbujari omoyele walahee pooor,negative,0.8675788044929504
107,77,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari God will pay everyone according to his/her deed,yelesowore mbuhari endsars mbujari god pay according hisher deed,positive,0.9600886106491089
108,2565,2021-04-18,Buhari is a terrorist: @mbuhari ordered the massacre of  1k Shiites in one night; he ordered the massacre of  #IPOB members at a peaceful gathering in a secondary schl; he  ordered the massacre of peaceful  @endsars protesters at #Lekkitollgate @mbujari ordered killings at Obigbo,buhari terrorist mbuhari ordered massacre 1k shiites night ordered massacre ipob members peaceful gathering secondary schl ordered massacre peaceful endsars protesters lekkitollgate mbujari ordered killings obigbo,negative,0.9924647808074951
109,4075,2021-04-18,@babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari Why is it then that your government have not flushed them out the same way he killed endsars youths? You must either be born stupid or have inverted brain.,babangidarimi1 leezamba yelesowore mbuhari endsars mbujari government flushed way killed endsars youths born stupid inverted brain,negative,0.9998376369476318
110,5103,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Would you try this under Babangida or Abacha or Obj regimes and go scot free? @mbuhari is a true Democrat.,yelesowore mbuhari endsars mbujari try babangida abacha obj regimes scot free mbuhari true democrat,negative,0.9533050656318665
111,4338,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari https://t.co/DPNtI2sSXU,yelesowore mbuhari endsars mbujari,negative,0.6848366260528564
112,3136,2021-04-18,@_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari Big fool,bigdaddy01 yelesowore mbuhari endsars mbujari big fool,negative,0.9917599558830261
113,2076,2021-04-18,"@YeleSowore @MBuhari @EndSars @mbujari Does that mean you failed to do your research very well before you were jumped up and down before 2015 election, bro don't bother to rationalize anything, you're part of the problems, my takes.",yelesowore mbuhari endsars mbujari mean failed research jumped 2015 election bro dont bother rationalize youre problems takes,negative,0.9998365640640259
114,3775,2021-04-18,@babangidarimi1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari Including @MBuhari,babangidarimi1 leezamba yelesowore mbuhari endsars mbujari including mbuhari,positive,0.57574862241745
115,515,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari #BuhariMustGo,yelesowore mbuhari endsars mbujari buharimustgo,negative,0.5653641819953918
116,5527,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Lie,yelesowore mbuhari endsars mbujari lie,negative,0.9708014726638794
117,1853,2021-04-18,"@YeleSowore @MBuhari @EndSars @mbujari It seems like you have woken up, that's good, the only solution is to support the Biafra oduduwa and others and you will see that part of the world as heaven on earth.thanks",yelesowore mbuhari endsars mbujari like woken thats good solution support biafra oduduwa world heaven earththanks,positive,0.9204651713371277
118,2133,2021-04-18,"@YeleSowore @MBuhari @EndSars @mbujari The "" continuity "" off me. Coded word... after flying for hours. Just to say continuity. We are finished.",yelesowore mbuhari endsars mbujari continuity coded word flying hours continuity finished,positive,0.9409515261650085
119,6336,2021-04-18,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari Just the way they will flush you out.,babangidarimi1 yelesowore mbuhari endsars mbujari way flush,negative,0.9239524006843567
120,2117,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Biafra or we all die there,yelesowore mbuhari endsars mbujari biafra die,negative,0.9996523857116699
121,526,2021-04-18,@YeleSowore @Amaka_Ekwo @MBuhari @EndSars @mbujari #Buhari is dead gullible nigeria can't you guys reason for once. Please stop all this propaganda of buhari buhari,yelesowore amakaekwo mbuhari endsars mbujari buhari dead gullible nigeria cant guys reason stop propaganda buhari buhari,negative,0.9830516576766968
122,4837,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Why is his nose masks tied to his neck? The more you see the less you understand,yelesowore mbuhari endsars mbujari nose masks tied neck understand,negative,0.9849483370780945
123,3914,2021-04-18,"@YeleSowore @MBuhari @EndSars @mbujari You never rule this country, you are one of the terrorist terrorising this country.",yelesowore mbuhari endsars mbujari rule country terrorist terrorising country,negative,0.9856906533241272
124,3675,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Sowore any grant anywhere?,yelesowore mbuhari endsars mbujari sowore grant,positive,0.9854007363319397
125,3645,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Nigga said continuity.....we don enter am #EndSARS,yelesowore mbuhari endsars mbujari nigga said continuitywe don enter endsars,negative,0.7161186337471008
126,4154,2021-04-18,"@YeleSowore @MBuhari @EndSars @mbujari Oloriburuku oba opuro. Ole, ole abatenije oloorun.",yelesowore mbuhari endsars mbujari oloriburuku oba opuro ole ole abatenije oloorun,positive,0.6595497131347656
127,4256,2021-04-18,@skaalbgroup @Alexbite1 @lee_zamba @YeleSowore @MBuhari @EndSars @mbujari My guy has deleted the tweet and Japa.,skaalbgroup alexbite1 leezamba yelesowore mbuhari endsars mbujari guy deleted tweet japa,negative,0.9999877214431763
128,3162,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Divide Nigeria,yelesowore mbuhari endsars mbujari divide nigeria,negative,0.5279632210731506
129,4864,2021-04-18,@lee_zamba @babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari Baba don talk am ... Continuity!!!,leezamba babangidarimi1 yelesowore mbuhari endsars mbujari baba don talk continuity,negative,0.5685811638832092
130,4864,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Aiye me oooo.... Continuity bawo... 😭😭😭,yelesowore mbuhari endsars mbujari aiye oooo continuity bawo ,negative,0.5065804123878479
131,4473,2021-04-18,@KabiruMisali @YeleSowore @MBuhari @EndSars @mbujari Only if u know that u are the one that needs it more @KabiruMisali 🤷🏽‍♂️🤷🏽‍♂️🤷🏽‍♂️,kabirumisali yelesowore mbuhari endsars mbujari u know u needs kabirumisali 🤷‍🤷‍🤷‍,positive,0.755439817905426
132,5543,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Please they need to test this president reasoning capacity to determine whether he can continue,yelesowore mbuhari endsars mbujari need test president reasoning capacity determine continue,negative,0.5274941325187683
133,5543,2021-04-18,@uche_anike @YeleSowore @MBuhari @EndSars @mbujari Thank you for your response,ucheanike yelesowore mbuhari endsars mbujari thank response,positive,0.9702489972114563
134,4174,2021-04-18,@YeleSowore @RevolutionNowNg @MBuhari @EndSars @mbujari What a mess,yelesowore revolutionnowng mbuhari endsars mbujari mess,negative,0.9996490478515625
135,5167,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Continuity kee u dia,yelesowore mbuhari endsars mbujari continuity kee u dia,negative,0.7738945484161377
136,803,2021-04-18,@basolino1 @YeleSowore @BajTunji @MBuhari @EndSars @mbujari Wow!!!,basolino1 yelesowore bajtunji mbuhari endsars mbujari wow,positive,0.9831384420394897
137,3303,2021-04-18,"@YeleSowore @MBuhari @EndSars @mbujari Continuity of what? We are seeking reordering and mending of a plundered nation, Baba is enforcing a continuity of the troubles and sciopolitical upheavals. That one word is disturbing! PMB, na beg we dey beg you: we don't want continuity of terrorism, kidnapping and poverty.",yelesowore mbuhari endsars mbujari continuity seeking reordering mending plundered nation baba enforcing continuity troubles sciopolitical upheavals word disturbing pmb na beg dey beg dont want continuity terrorism kidnapping poverty,negative,0.9947638511657715
138,3671,2021-04-18,@EweteOluwasegun @YeleSowore @MBuhari @EndSars @mbujari Really???...,eweteoluwasegun yelesowore mbuhari endsars mbujari,positive,0.5877529382705688
139,536,2021-04-18,"@stevobj @_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari I agree,infact a big one",stevobj bigdaddy01 yelesowore mbuhari endsars mbujari agreeinfact big,positive,0.9725282788276672
140,3942,2021-04-18,@juxcnote @stevobj @YeleSowore @MBuhari @EndSars @mbujari uncircumcised son of jezbel.,juxcnote stevobj yelesowore mbuhari endsars mbujari uncircumcised son jezbel,negative,0.9886751174926758
141,6445,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Mogbe🙆‍♂️,yelesowore mbuhari endsars mbujari mogbe‍,negative,0.689310610294342
142,4097,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari @YeleSowore  when talking of real kidnapper today you're the one. You kept a lady under same roof taking her GRANTS day and night. the money for 2019 you embezzled it. You constantly take GRANTs for every arrest all in the name of revolution now infact you are a GRANT MASTER.,yelesowore mbuhari endsars mbujari yelesowore talking real kidnapper today youre kept lady roof taking grants day night money 2019 embezzled constantly grants arrest revolution infact grant master,negative,0.9240424633026123
143,634,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Nigerian government is truly terrorist. It is working hard to turn all NIgerians terrorist. And all cassala go burst.,yelesowore mbuhari endsars mbujari nigerian government truly terrorist working hard turn nigerians terrorist cassala burst,negative,0.9780423045158386
144,4806,2021-04-18,@babangidarimi1 @YeleSowore @MBuhari @EndSars @mbujari Oga thunder scrap your left armpit hairs. So you're in support of the lekki massacre abi.,babangidarimi1 yelesowore mbuhari endsars mbujari oga thunder scrap left armpit hairs youre support lekki massacre abi,negative,0.7780152559280396
145,582,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Buhari is the Terrorist-in-chief. Know this now,yelesowore mbuhari endsars mbujari buhari terroristinchief know,negative,0.8037350177764893
146,2786,2021-04-18,"#EndSARS Says For The Record, I Quote @YeleSowore:@MBuhari is a Terrorist: @MBuhari ordered the massacre of peaceful  @endsars protesters at #Lekkitollgate.
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo https://t.co/KBqevLcNG4 https://t.co/5pG767CfVn",endsars says record quote yelesoworembuhari terrorist mbuhari ordered massacre peaceful endsars protesters lekkitollgate buharimustgo buharimustgo buharimustgo buharimustgo buharimustgo,negative,0.9986166954040527
147,5499,2021-04-18,"@TonyMatt14 @YeleSowore @EndSars Sorry but if Nigeria still exist as a country one of his family member will still be,they will be obedient morons to defend him. As a military head buhari was one of the worst and yet nigerians glorified him as a civilian,this is what we got.",tonymatt14 yelesowore endsars sorry nigeria exist country family member bethey obedient morons defend military head buhari worst nigerians glorified civilianthis got,positive,0.5160073041915894
148,4004,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Sey e no dey tire you ni😂,yelesowore mbuhari endsars mbujari sey e dey tire ni,positive,0.7407777905464172
149,2786,2021-04-18,"#EndSARS Says For The Record, I Quote @YeleSowore:@MBuhari is a Terrorist: @MBuhari ordered the massacre of peaceful  @endsars protesters at #Lekkitollgate.
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo https://t.co/KBqevLcNG4",endsars says record quote yelesoworembuhari terrorist mbuhari ordered massacre peaceful endsars protesters lekkitollgate buharimustgo buharimustgo buharimustgo buharimustgo buharimustgo,negative,0.9986166954040527
150,2786,2021-04-18,"#EndSARS Says For The Record, I Quote @YeleSowore:@MBuhari is a Terrorist: @MBuhari ordered the massacre of peaceful  @endsars protesters at #Lekkitollgate.
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo 
#BuhariMustGo",endsars says record quote yelesoworembuhari terrorist mbuhari ordered massacre peaceful endsars protesters lekkitollgate buharimustgo buharimustgo buharimustgo buharimustgo buharimustgo,negative,0.9986166954040527
151,347,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Those mention above are enemies of this nation and any sensible government will surely flush them out. only lekki lies an exception,yelesowore mbuhari endsars mbujari mention enemies nation sensible government surely flush lekki lies exception,negative,0.7099847793579102
152,5534,2021-04-18,@YeleSowore @Opeyemi_Tunde1 @MBuhari @EndSars @mbujari Mr Avran GRANT,yelesowore opeyemitunde1 mbuhari endsars mbujari mr avran grant,positive,0.9120476245880127
153,5181,2021-04-18,@stevobj @_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari Make I help quote the “FOOL”,stevobj bigdaddy01 yelesowore mbuhari endsars mbujari help quote “fool”,negative,0.9966431856155396
154,5181,2021-04-18,@bunmifasae @mcashwide @_BigDaddy01 @YeleSowore @MBuhari @EndSars @mbujari Dumbledore,bunmifasae mcashwide bigdaddy01 yelesowore mbuhari endsars mbujari dumbledore,negative,0.9649479389190674
155,5060,2021-04-18,@YeleSowore @MBuhari @EndSars @mbujari Yahoo boys everywhere you go,yelesowore mbuhari endsars mbujari yahoo boys,negative,0.877092719078064
156,4484,2021-04-18,"@YeleSowore @MBuhari @EndSars @mbujari #EndNigeriaNowToSaveLives 
#EndNigeriaNow 
#EndBadGovernanceinNIGERIA 
Follow me I follow back
Follow me I follow back  @couture_fh https://t.co/oGGWciuAJp",yelesowore mbuhari endsars mbujari endnigerianowtosavelives endnigerianow endbadgovernanceinnigeria follow follow follow follow couturefh,positive,0.526787519454956
